original_tweeter_user_id,retweet_count
120227894,1
2385794245,1
847374308,1
23851167,1
2384374854,1
21406106,1
2383695960,1
21421178,1
1068383367375278080,1
2382134646,1
2382029347,1
23819773,1
1192093399098298368,1
2380700497,1
1201972087918870528,1
80713755,1
106802912,1
844320899679604736,1
1201347657655939072,1
1201241241305919489,1
2369790805,1
1192484791406354432,1
2159779477,1
1192493009394421761,1
84410755,1
80918620,1
809245189739057152,1
21604766,1
1201196648,1
1201130533226340352,1
1201110979,1
2365511906,1
81003445,1
1192622429857832962,1
810063463133442048,1
2162664324,1
2162764543,1
2369960863,1
808623696797691904,1
1201936513,1
21585803,1
2374469136,1
1050988861705396224,1
845124783406657536,1
23743338,1
1201682575783280641,1
2374092688,1
1067957296771317762,1
215415717,1
2373412230,1
2154290386,1
2155479984,1
808032837756657669,1
1201459517860536320,1
844762306584047616,1
808348892,1
21565264,1
1201408852404658176,1
1192356953315516417,1
844584115,1
1221561509311967232,1
1177639668378193921,1
1081683762012999681,1
347507710,1
350653373,1
35048660,1
350411644,1
507117607,1
3498025033,1
3497442676,1
507195601,1
1117024620706770944,1
3494409328,1
34942997,1
349349515,1
1155057269895290880,1
349222101,1
507963693,1
1155138894624481280,1
348796164,1
50875502,1
50912893,1
34844572,1
348315925,1
1116667532436475904,1
1155475217483030528,1
509580716,1
347996117,1
50969976,1
1155518666018119680,1
347947103,1
51076521,1
510864650,1
351039254,1
50527570,1
351204906,1
354373004,1
355832366,1
355483159,1
111782132,1
355269993,1
35525602,1
355038074,1
1153991625410011136,1
35496226,1
500154514,1
35475059,1
500334396,1
354670801,1
354431715,1
500872590,1
504658866,1
500882938,1
501477910,1
50180734,1
3534423136,1
502355273,1
502595327,1
50270379,1
3526793954,1
503008562,1
3525775288,1
352515896,1
35248739,1
50322995,1
1155561096176009216,1
3474822254,1
52423173,1
1116497028614213633,1
51952988,1
519623407,1
519668542,1
343326523,1
3433022621,1
1115788347878699008,1
3428834122,1
115621469,1
1156232035863846913,1
52145280,1
34270503,1
52159362,1
52190807,1
1156240950928302080,1
34246019,1
1115490384,1
522498774,1
52256894,1
52260914,1
1115268079490093062,1
1156324094322892801,1
3420196817,1
523202473,1
3418384394,1
1156360727118192640,1
523496570,1
52405784,1
524147013,1
34145536,1
3433704993,1
34356409,1
1155983089,1
1116168289426841600,1
1155567639252688896,1
347102077,1
51210644,1
115558584,1
346935437,1
513166561,1
34633253,1
346257872,1
345986986,1
345878608,1
514714179,1
34547615,1
1155619746261417985,1
1116137075231928320,1
343605722,1
515863100,1
516215624,1
516361340,1
344626195,1
51691926,1
51735251,1
3443951592,1
344356445,1
344332639,1
51777003,1
518155883,1
518279824,1
51931033,1
356138481,1
356209530,1
35623000,1
498857597,1
488920754,1
4890198714,1
1151683166744252416,1
3668910732,1
36688161,1
36681617,1
1121030940283813888,1
1120869886048251910,1
36656007,1
36654852,1
36618079,1
1151929981859221504,1
48981762,1
36593049,1
48985559,1
489909462,1
1152022072274640896,1
365514616,1
365477558,1
3654666734,1
36543715,1
36535215,1
1152077881276637184,1
36511832,1
36506853,1
490391823,1
1152165465042628608,1
3646844175,1
36456056,1
3672149833,1
4888982598,1
3672973441,1
3690283033,1
486612323,1
4866566489,1
3706517188,1
4867346663,1
370587776,1
370527520,1
370254529,1
3702370036,1
1121774093739667458,1
1150901818861469697,1
1150914038,1
36952586,1
36929166,1
48774801,1
36730531,1
4877803011,1
368897808,1
1121197599401209857,1
11512012,1
4882445645,1
368535118,1
3682895958,1
4883523549,1
3682560615,1
1151310472987078658,1
488630873,1
1151483320842293249,1
115154507,1
364447733,1
364439879,1
364373899,1
35862055,1
1119037511093723136,1
49464220,1
49475369,1
3602468956,1
3594233838,1
1118669488277213184,1
495789382,1
359205735,1
1153092803116843008,1
1153111194141712387,1
3590300313,1
358881051,1
35865106,1
35821288,1
36059055,1
1118355639418478592,1
1153355426324500481,1
1118342092189659136,1
35803960,1
357995220,1
1153369658503901185,1
1153406515732201474,1
1153549548465164288,1
498134273,1
498189223,1
49848460,1
498663637,1
1153714211769466880,1
49439070,1
360625354,1
49123066,1
4924194374,1
3641893455,1
1120196666970083329,1
491265489,1
3640360574,1
491340744,1
36336142,1
1152521648739901440,1
3632983819,1
36319779,1
49206079,1
3628232174,1
362599834,1
3624648676,1
1119838840972353536,1
1119037511416856579,1
1119753767321100288,1
1119666311708205056,1
492889331,1
361692505,1
1119624884106272768,1
49332046,1
361542431,1
361518926,1
361360881,1
493414434,1
361228527,1
49362318,1
36092722,1
3414086001,1
3412434748,1
1081723409757884416,1
328735265,1
3304537259,1
1111501478064197632,1
55065988,1
330379522,1
3303494423,1
3302313572,1
1160681953,1
3300986479,1
1160717693311492096,1
1111101951020720128,1
3300159807,1
55218520,1
3299090372,1
1160745350472314880,1
1160829101340368896,1
1110934457228230658,1
1160963698057334784,1
554135714,1
554201184,1
1110812728824946688,1
3291617988,1
329161270,1
3291278575,1
55541465,1
55543683,1
1110649520314970112,1
328877752,1
1161035152727744512,1
555925401,1
111151934,1
550213645,1
1111528060363382784,1
331434993,1
542857691,1
1159828301013082112,1
3318638599,1
542947234,1
111195692,1
543145577,1
54368243,1
3316801230,1
3316708940,1
54383618,1
54443696,1
544633606,1
54476445,1
545088857,1
1160495855813742592,1
331349665,1
545246537,1
3312979542,1
546566179,1
1160197138795700224,1
331001568,1
1111647498412670977,1
3309169489,1
3308946410,1
330883015,1
3308392243,1
116037640,1
549601710,1
1161036411665096710,1
556944608,1
1156460090309791745,1
3283105345,1
563693618,1
32559677,1
3255865524,1
563835964,1
3253841247,1
3253454485,1
564146741,1
564537476,1
564824282,1
564941929,1
324896988,1
1162122474097528833,1
56512634,1
56528319,1
1162197118943150080,1
3247664739,1
324697071,1
566135272,1
1109211606620217344,1
566952415,1
56712819,1
56718117,1
3241954824,1
1109022876424798209,1
3240059631,1
568754736,1
3239229188,1
568887983,1
3238093166,1
563571122,1
563559770,1
1161977913685581825,1
56079508,1
3282973915,1
328184177,1
3281507258,1
1110207234141609984,1
1161406658402115584,1
3279516967,1
3277899230,1
1110012445966270465,1
32772630,1
3273996992,1
327279708,1
3272621479,1
560685742,1
3268951602,1
325880081,1
561171009,1
1109871733975252992,1
3266230939,1
326497387,1
1161746896781639681,1
326420799,1
1109814872429207552,1
326306496,1
56192739,1
1109739732332732417,1
3260398782,1
1161862918347972608,1
326003769,1
54282197,1
54255738,1
3319562777,1
542181157,1
33927289,1
3391627481,1
1114284126436118529,1
339148551,1
3391409763,1
1114255099713466370,1
529541993,1
529573545,1
529581302,1
1157825376342564866,1
529736735,1
338556968,1
338531502,1
3384691534,1
53111432,1
1158179910613164033,1
33819341,1
531564500,1
33806114,1
531666911,1
337959922,1
1113940687,1
3378134893,1
337777764,1
3376304833,1
532205048,1
532286311,1
1113854471698886657,1
3373373873,1
1157411796145192960,1
3394809587,1
3394847123,1
34048582,1
34109146,1
52472589,1
3410549585,1
3409373691,1
340880465,1
1114810998022524928,1
3408027599,1
525410059,1
52556778,1
525654323,1
1156657747225563136,1
3406223170,1
3406157354,1
525893754,1
33949291,1
526466279,1
3400201700,1
526561129,1
339960027,1
526637732,1
526648160,1
339821379,1
1157013765214396416,1
339691866,1
526773992,1
1157257199539744769,1
526980819,1
527037927,1
1113813605290520577,1
53265271,1
533360947,1
53981431,1
334332921,1
538145356,1
33428464,1
538455539,1
33395230,1
333808658,1
53894608,1
3335920516,1
3334677605,1
33339021,1
33318337,1
539607474,1
53974495,1
1112748559424765953,1
334386574,1
332942727,1
540106220,1
3327974338,1
3327913744,1
54013818,1
1159675325992845312,1
3324990080,1
541121097,1
541198983,1
33222260,1
3322164706,1
3321349052,1
33213323,1
33433319,1
3345626650,1
3368032828,1
3353695679,1
3367952547,1
1158482018662936576,1
336623335,1
1158496223655079938,1
533624547,1
533942059,1
53400136,1
336360794,1
3361945222,1
53520399,1
33567908,1
33543873,1
1158769703340240896,1
536106565,1
33456786,1
53677200,1
334895643,1
3348754023,1
3347969549,1
537137589,1
537249424,1
33472512,1
1159015917084467200,1
53736521,1
1159161229182554112,1
537453864,1
1159184649190612992,1
537591246,1
3709863808,1
1150651304324108288,1
371482443,1
45638054,1
1140693546665697282,1
1131369712221343744,1
4113746176,1
1140771273066385408,1
411191022,1
452687330,1
411101403,1
452981979,1
1131244735438491649,1
1140816899871133696,1
4536069742,1
4106538891,1
4106445875,1
454307035,1
1141143759414947840,1
4547011996,1
1141341337,1
4092753972,1
409212580,1
455101757,1
408770774,1
455406999,1
408200634,1
45567065,1
1141464593769934850,1
408138522,1
455713101,1
45597324,1
456089070,1
411799364,1
452427952,1
1140593125,1
44959884,1
448195511,1
1140007061847203840,1
415995658,1
448331888,1
1132018193583808513,1
448590097,1
41539134,1
415187158,1
4490483835,1
113183609,1
449307109,1
449507997,1
41462522,1
1131756782487867392,1
452053495,1
41434440,1
4499581109,1
413961744,1
41385012,1
413735866,1
1140501781585244160,1
412758828,1
45158508,1
4515891,1
412336526,1
41226653,1
451752983,1
4519135339,1
456361587,1
40754271,1
1122158986143391744,1
407443371,1
1142666948787879937,1
4607024296,1
402797989,1
46088122,1
4611146113,1
112919333,1
40237513,1
461409282,1
4019250082,1
4018608772,1
46178352,1
1142936152606986241,1
40147288,1
1129055524660555778,1
4012653147,1
112902058,1
4623072433,1
1143127070760771586,1
46281453,1
46315077,1
4004565707,1
400202234,1
1128513341608026113,1
1143294333900267520,1
1143327588020080640,1
4637892508,1
1128466451764056064,1
3997870336,1
3997648725,1
46068470,1
46054503,1
46052566,1
1142258758967422976,1
456683457,1
407379859,1
1141663688476254208,1
40723270,1
45669626,1
406820871,1
1130507319899512834,1
40676133,1
45739092,1
4573920214,1
406291368,1
406274470,1
4578737814,1
458266691,1
4030957213,1
458558480,1
45859412,1
1129765423728271361,1
404541383,1
404478619,1
1129678460098633729,1
1142407723755233280,1
403809747,1
1129369406222544897,1
459872161,1
45998359,1
40338867,1
4031301,1
1132041341389672449,1
448151558,1
4481336067,1
416349442,1
437000433,1
1134800463155646464,1
4288147456,1
437237690,1
4285892174,1
437522468,1
4283100554,1
4277822669,1
438004703,1
42760221,1
4274910195,1
43829870,1
438564633,1
438572866,1
42688885,1
438656074,1
42680994,1
4386788513,1
43906698,1
4264659794,1
426370074,1
439306202,1
4262976553,1
1134484027069620225,1
4259444117,1
439473301,1
425867390,1
1137156698546855939,1
425543511,1
43694024,1
1136343516,1
42946369,1
43485094,1
433290507,1
432652528,1
4336418954,1
43223734,1
1135110156,1
4320799523,1
4319693115,1
1135615402799534080,1
1135647562952691712,1
43141540,1
43139696,1
43458620,1
1135775215739232256,1
435014086,1
436090973,1
430749539,1
1135819971920105472,1
4350479772,1
430694455,1
4351102759,1
435198975,1
430296261,1
1136014774783938560,1
430118889,1
1134889956197842945,1
429957546,1
4299303313,1
429846916,1
4253118491,1
440188706,1
1137219516188876801,1
445635125,1
420389183,1
4202798835,1
1138505321931034624,1
420067396,1
44430990,1
1138732220720566274,1
1133123961867444224,1
444722767,1
41926592,1
444905665,1
444940567,1
445114661,1
44560184,1
1138998084543795201,1
4208150361,1
418476335,1
41843185,1
1139193101585670145,1
1132885616754974721,1
41806697,1
113923144,1
1139298942280228864,1
1132321118109331456,1
417043642,1
44781023,1
4167419013,1
44792632,1
41662340,1
1133401381023256577,1
1133579890375168000,1
1137311950415835136,1
1137811061300744199,1
440493105,1
1137416996,1
1137534354719219717,1
1134309242,1
424497808,1
44099961,1
424221211,1
424089030,1
441435303,1
441460557,1
44157878,1
4417558281,1
423161459,1
4425085879,1
420939181,1
4225860012,1
4225284794,1
1137873939563130880,1
422315246,1
42227444,1
422176238,1
4427756133,1
42205977,1
1138011515787726848,1
1138139886203023360,1
421416257,1
1133712457531310080,1
421047121,1
399722029,1
46430723,1
4644660315,1
47522509,1
1147533042384343041,1
382559030,1
4784596178,1
112470976,1
38235968,1
1124688703350366209,1
478937894,1
382112202,1
1124657418728816643,1
381985674,1
4794059803,1
1147838559103012868,1
381686545,1
381391189,1
47958152,1
3813235755,1
381227128,1
1147924887098580992,1
380926184,1
1148056536616296448,1
38082637,1
1124357825403260928,1
3805783038,1
1124200846743560192,1
3804200413,1
1148301201030692866,1
48071620,1
480759927,1
4808066595,1
3828465388,1
1147518921307774976,1
1147256486755803136,1
38510545,1
475424105,1
3865977373,1
1146472317247250433,1
386083521,1
475907496,1
1125664963148820480,1
385626941,1
47615980,1
385366799,1
385354707,1
4762711754,1
3852008909,1
47630921,1
3850608198,1
4779542595,1
4764967337,1
476568942,1
4766972459,1
47687096,1
3846363435,1
1125287020501147648,1
384538391,1
47694347,1
1125134133930405890,1
3840981,1
1147115916267642881,1
4778739981,1
114723122,1
1148409195110080512,1
481301264,1
379314159,1
4855253774,1
3745325292,1
484110159,1
374336708,1
1122993071287721984,1
484463848,1
484541344,1
1149513527326994434,1
1122784382861791233,1
37364947,1
37351017,1
4852404527,1
48528937,1
485352940,1
485562493,1
37464675,1
3723723982,1
1150137961645633536,1
37205649,1
4858222217,1
4858377796,1
1150439120847532033,1
1150447051123150849,1
371848132,1
371825029,1
48595916,1
48595943,1
4859876191,1
48600036,1
374599895,1
48382109,1
379313775,1
3775134742,1
48132847,1
48149273,1
48157861,1
48160300,1
3788762832,1
48162456,1
3785550794,1
378321466,1
37820407,1
3782022977,1
1148655088145174528,1
482183177,1
4821932109,1
1123860347419594752,1
1149284143,1
376881879,1
37672543,1
3766254975,1
1123595413284687873,1
37630113,1
4831478367,1
4831870234,1
1149015715938258949,1
375229013,1
48360202,1
37510119,1
1149233821700673536,1
375017318,1
47532438,1
3870715399,1
399276259,1
387325666,1
395677755,1
395611663,1
46772518,1
1127382396683210752,1
39557537,1
467830653,1
1144390477220913154,1
468137918,1
4682100312,1
39507825,1
3950081506,1
394985821,1
394981407,1
3949709654,1
1144487130908917761,1
468751390,1
394642242,1
4688081924,1
394392730,1
1127202165783715840,1
39395970,1
3937804393,1
1126994278889152512,1
46976515,1
3933121993,1
1144879333653114880,1
39321973,1
4702784856,1
1126891469074313217,1
3956878215,1
467565786,1
3958612006,1
465782542,1
46448402,1
3992243338,1
398918762,1
465008407,1
3988716868,1
465037324,1
465046002,1
3986893334,1
1143520387,1
1143544750181666816,1
39823635,1
46570932,1
4657227972,1
465840000,1
4674042074,1
1143896822471188481,1
466120645,1
1143934963,1
397413572,1
466228100,1
3971837712,1
46634864,1
466556145,1
1127910304292134912,1
396632734,1
466953226,1
396275056,1
1127619540861497344,1
47047182,1
392768819,1
1126750778406739969,1
1145965343682134016,1
390097570,1
473015654,1
3899611695,1
473036469,1
1145819206534881280,1
47346306,1
389587061,1
389318167,1
1145853726780993537,1
389115966,1
1126121579686125568,1
389021740,1
114596244,1
38873613,1
4727296277,1
3886183274,1
474200122,1
4743610513,1
1126045739715518464,1
474552165,1
38819908,1
4746367610,1
388150165,1
38808541,1
387839868,1
38779635,1
38774229,1
387732614,1
390116852,1
3903870200,1
470528439,1
4712307262,1
4705335097,1
39248772,1
1126650088619638790,1
47058108,1
470631179,1
3923042524,1
470782696,1
392139937,1
1126630072025137152,1
1145067288783142912,1
39208855,1
39197599,1
39186607,1
1145465875425890304,1
1126288210886385666,1
391600412,1
1126537379815272451,1
391464226,1
47151064,1
1145499024289648641,1
47160279,1
390985197,1
390941870,1
3908849787,1
39076082,1
1126385518109847559,1
472332812,1
390650964,1
3237940072,1
3237617343,1
1162398092227952641,1
2786505530,1
731531348,1
731568881131790336,1
2798661936,1
731590629738700800,1
1090276254,1
731849125914763264,1
2796733123,1
279673090,1
732087800913395712,1
732271861275430912,1
732330552,1
73238031,1
27951857,1
732488454,1
1179179223962943489,1
1179224703975575552,1
27936947,1
733160213189005312,1
1179255666092822528,1
1089900963681382400,1
2792575791,1
733472519093522433,1
733821951114809344,1
733860786,1
734335531,1
2789083371,1
734382377292697600,1
2788571677,1
278790168,1
1179125066250014720,1
1090293118723915777,1
2799912180,1
730040955152285697,1
1090739797386117121,1
728782203706953735,1
728831600985673728,1
2811093805,1
28107703,1
2809657193,1
729515352577716224,1
72970811,1
1178941664712417282,1
2807395473,1
1090661072166563840,1
280714445,1
729941126,1
1090637795452801024,1
2800144471,1
2805883303,1
2805755087,1
730122597598400513,1
28053949,1
730143655902597120,1
1090606091061420032,1
2802202423,1
73090192,1
117910819,1
731284674895618049,1
731292058283974656,1
28003949,1
2800389936,1
1089604418587291648,1
278640333,1
1095004909928398849,1
1089597341546491910,1
2765663815,1
74020378,1
276474455,1
740577170062336000,1
740751762592833536,1
2762894208,1
108824620,1
741254288639447040,1
1180174056617734144,1
741334289376116736,1
741418267479179265,1
741423814328918017,1
275838543,1
27569272,1
741747997286014978,1
74186782,1
1088137406816157697,1
742048209057374209,1
742448295348457472,1
2752223910,1
2751527102,1
74278654,1
742838427310247936,1
27497972,1
74300757,1
743151400037810180,1
118061455,1
274701752,1
274684085,1
2766020581,1
27663121,1
739759002,1
1089076532,1
2785505677,1
2785479248,1
1089511067779325952,1
278432133,1
1089250261636243456,1
278269314,1
736241529916817408,1
1089225517,1
736353854,1
736463,1
27810789,1
1089152115950395393,1
1089150189577924608,1
736892991042904064,1
1088532454141378561,1
1089007833025265664,1
737139571,1
737376415,1
117975921,1
2776821780,1
2776493323,1
737740663551365124,1
27752424,1
73825664,1
738509928634146816,1
1179775000456388608,1
276985679,1
1088575080186216448,1
728699776066150400,1
281376868,1
2813812456,1
728426359005974528,1
1177089950,1
28674811,1
716763567479853056,1
28661668,1
1093738352539590656,1
717400929935360001,1
286485142,1
1177289169095340032,1
28629747,1
1093520330424008704,1
2862151648,1
1093493475390251013,1
285959365,1
2858151526,1
71893885,1
2857162258,1
719002311763169280,1
2856184802,1
719207572306145280,1
719214750068965376,1
285554971,1
719391704,1
1177555278549569537,1
719719996453163008,1
2852249682,1
2851563486,1
2851089526,1
720093010420244481,1
1177639144786481152,1
2868299538,1
1177044550289952769,1
716256825621004288,1
2880055346,1
7125512,1
712769120,1
712781531442520065,1
2887952899,1
28875555,1
713197380376653824,1
2887322650,1
1094689326242430976,1
2885563465,1
28854023,1
714179702,1
714479834,1
2880401616,1
1176869130173145088,1
2870008455,1
2877311773,1
715040971692621824,1
1094171110340550657,1
715373150549069824,1
1094037623646019584,1
715474256889384960,1
2872795917,1
287260619,1
715707744783695872,1
71605581,1
1176995159696793600,1
28708693,1
2870076390,1
2849806131,1
720471341233790976,1
2849651386,1
1178311057661669376,1
2830537024,1
282997211,1
725754324597522432,1
72577362,1
2828901865,1
2828483761,1
725914220894679040,1
28279013,1
2827822025,1
28272865,1
282632702,1
726575090746400768,1
282558469,1
282320652,1
1178074688800673793,1
727212431504711681,1
727214843896418304,1
727316106843574272,1
727442846807146496,1
28207196,1
727687901975220225,1
1178637168836845568,1
727837492938874880,1
727875272700248064,1
2818692644,1
72798486,1
1090833204976779264,1
2815402178,1
1178075726345408512,1
725126439029379072,1
2849044176,1
28391722,1
2848655539,1
72060437,1
2847543172,1
720809762112335873,1
1206259717183614976,1
720983288,1
721094132043747330,1
721099077413421056,1
1177649601416978433,1
2843713972,1
28426930,1
72229444,1
1092433316949585922,1
722970901516427264,1
72506234,1
723005095470764032,1
1092136384561729536,1
2836861970,1
72389725,1
1177897885742047233,1
283596167,1
28350310,1
1091735550,1
724716039712329728,1
72486822,1
2833481670,1
1178005487859712001,1
725015367073030144,1
74365244,1
743808615593574400,1
274508914,1
26785865,1
75840925,1
1083869719466258432,1
2650414396,1
758653158793080833,1
758656271310426112,1
758671074053742593,1
758812354737950724,1
264823469,1
758876521,1
26476655,1
759110604456095746,1
759140886638792704,1
264357701,1
759421234375331840,1
759427761337430016,1
26426586,1
26420947,1
1183782504,1
759496949158580224,1
759878156404727813,1
26386363,1
2637980849,1
1083389676151603201,1
760128364950724608,1
108331345,1
263515257,1
760337630,1
760419538122993668,1
2634377088,1
758386485846544384,1
758373292889833476,1
26528766,1
1084411436116267009,1
2678378768,1
267443407,1
1084742143,1
1084734852,1
267262159,1
756583064852049920,1
756635793142255616,1
756643373847572480,1
267045103,1
266976157,1
75674230,1
26688927,1
1183153214218231809,1
757583880165662720,1
758361660,1
2661539097,1
2661449539,1
108437760,1
1183198882114756608,1
1084227009771909120,1
26583983,1
757781846323105793,1
1084200800665055232,1
757880604255977476,1
757974378,1
1084179502958297090,1
265664861,1
758332364715986944,1
263409408,1
1183876622950289410,1
1083119239895097345,1
26076182,1
764091814060122112,1
118448026,1
764151738219761664,1
2611904690,1
2610667604,1
2610206119,1
2610048006,1
764575616649859072,1
1082107615105204225,1
2608779276,1
1082013140793970688,1
260828194,1
2608137158,1
26063188,1
1184383844067053569,1
1184576105446985728,1
1081926858206314496,1
765563397492477952,1
765573426274766850,1
765633280309878784,1
1184620575064576005,1
765975418461716480,1
26018085,1
26016102,1
2601084606,1
2600948727,1
260047998,1
766486352,1
763944524,1
261382025,1
263128112,1
2619196809,1
1183909916727300101,1
262905603,1
761219566722650112,1
76125454,1
262695528,1
761526887944491009,1
262558584,1
262443528,1
262438665,1
26243227,1
1082824420786401280,1
762382361019293700,1
762611708,1
1184152165540958209,1
26139914,1
26178869,1
1082467033206337536,1
261762413,1
1184182690230231040,1
1184230994888593408,1
76322180,1
76326029,1
763271308805373952,1
2615799900,1
763330735445053440,1
763462543306129408,1
763542800377876480,1
2613996364,1
1084899729920716800,1
118278538,1
1180671904450899968,1
267954592,1
2725381381,1
74783252,1
747843628869922816,1
747928339,1
748115037177417728,1
2723826406,1
748175549382656000,1
1086942490526208001,1
272259832,1
2722561800,1
2722422829,1
272229199,1
1181373569395240961,1
748419803317039104,1
1086862338731327488,1
1086771162657390592,1
748859361171165184,1
271994906,1
74912769,1
1181580794772504576,1
749383143400935425,1
2718312666,1
749644270483566593,1
271733366,1
271724092,1
271665548,1
27164880,1
749748420,1
74980828,1
108709348,1
272752712,1
27283890,1
746070292355743748,1
1180697789199572992,1
2743314779,1
108751302,1
74466749,1
74473162,1
744934605074104320,1
745120908990308357,1
745281500002689028,1
2739282570,1
745569479346757632,1
745846195,1
745982135618633729,1
1180917646050697217,1
1180953550400081921,1
747186728,1
74628055,1
2735312539,1
2732784567,1
2732637112,1
2732348582,1
2732187880,1
2731940503,1
2731584649,1
746697109617905664,1
2731157641,1
1181198130844442624,1
273059145,1
747170235904630785,1
27155301,1
750009487,1
1086375942623158272,1
754381785543303168,1
1085559370514137089,1
1085554577179590664,1
753326683437015041,1
75338153,1
753594181696819201,1
1085493098950610945,1
1085466819803131904,1
1085405942374690816,1
1085388422062264320,1
2688139231,1
26873427,1
754111415070318592,1
754123244509298688,1
1085047948310851589,1
1085575741515943936,1
754477621275156481,1
754531050,1
754661367651504128,1
268414657,1
754745308307873792,1
754894004328787968,1
754901630101753856,1
754992078682107904,1
26808622,1
755227997557313536,1
1084967619441102849,1
755254127257673728,1
1084955276799893504,1
26933188,1
752868387269795841,1
750418300849393664,1
751885645258321920,1
75052201,1
108630313,1
750741639967019008,1
118176908,1
1086293584108752898,1
751526921905664000,1
270478081,1
270455124,1
1182021140644028416,1
1086007828849049600,1
751865774,1
1085989658960543745,1
2701236853,1
751966374,1
269588864,1
270032412,1
1085964168472088576,1
75203957,1
752100387402973184,1
2699218441,1
1085901579453001728,1
752216723026087937,1
752284367829905408,1
118224662,1
1182257233733787648,1
752525083189665792,1
75254313,1
118229713,1
712463663978819584,1
712389280946118656,1
569946444,1
3078934723,1
31010765,1
3100971154,1
1104160749700681730,1
1167293686591287296,1
60985267,1
3095675223,1
309346871,1
1167432392782430209,1
1103693921106964480,1
1167502861,1
61160151,1
3090502855,1
30904257,1
309033012,1
1167603022018555904,1
1103532126589411329,1
1167660464,1
612952915,1
61298849,1
308701309,1
1167817872212713473,1
61337234,1
308524859,1
308486447,1
613888336,1
61402413,1
1167874845994037248,1
1167877024188391424,1
3081438934,1
60909031,1
1167219883320459265,1
609063020,1
1104728851,1
1104752011013169152,1
604586168,1
31162045,1
604914237,1
31159047,1
604932009,1
60561101,1
605943391,1
3112421878,1
1166929924130836480,1
3111783558,1
605963171,1
116700365,1
606270599,1
60846970,1
1104682470,1
116705429,1
110464452,1
3109295000,1
1167096590819110912,1
1167145393504870403,1
310643025,1
607481307,1
31053294,1
3105027444,1
608288975,1
3104738804,1
608356354,1
3079883765,1
615103079,1
2891225978,1
30773842,1
3052979581,1
1168976289316950017,1
305258817,1
30523058,1
625336683,1
62568254,1
3049361079,1
626082246,1
626670111,1
1102087882745929728,1
62829146,1
3043883339,1
304339617,1
3043159659,1
628449999,1
1169553397676199936,1
3041287914,1
11695892,1
3037773416,1
3036740306,1
3036365594,1
3035178282,1
303356417,1
303298063,1
1169793310241755137,1
3032726124,1
30318151,1
1169865467541934081,1
1169911124684242944,1
3053041947,1
3053979334,1
62464176,1
1103017588370497537,1
615212322,1
1168050963954798594,1
615868759,1
616058888,1
3073164575,1
616565531,1
3070862638,1
30701879,1
61799528,1
1103263226987462657,1
61921063,1
619735235,1
620046141,1
306577270,1
3056204496,1
621537819,1
3062623853,1
623157011,1
3060673559,1
1102715961629724673,1
62365344,1
623815993,1
624190591,1
11026262,1
624306656,1
624412502,1
3056625222,1
624553106,1
3118442799,1
604188262,1
1104759620495704064,1
3119084573,1
578769885,1
3199851095,1
579152610,1
319836421,1
57939267,1
581034169,1
319449737,1
1164147122322587651,1
58128770,1
58186912,1
3193112497,1
1107565758652039172,1
5820642,1
3191036825,1
582359841,1
582414063,1
1107425572852916224,1
1107319788454457344,1
3189787423,1
582631422,1
1164232052906037248,1
318903950,1
318857880,1
1107240931030458369,1
1164248698928451585,1
3186823261,1
3186544402,1
3185039440,1
58345210,1
1163876892916797441,1
110799048,1
320909953,1
573743129,1
1162493696597798917,1
1162508640135213056,1
3234132601,1
3233133464,1
571460226,1
3232086768,1
57207846,1
3230914938,1
1162723009477713920,1
57299071,1
1162851544951214080,1
573368828,1
1163061900357316608,1
573772207,1
3210228023,1
1108098818115956736,1
1108085253405634560,1
3225642185,1
57428062,1
3222813805,1
32205586,1
116341752,1
57579677,1
575839267,1
576053648,1
3217310346,1
32171776,1
576247210,1
3181140627,1
3180047712,1
1164529758740160513,1
31344647,1
3146704428,1
1165805710992650240,1
31451487,1
596615669,1
1165923153475883009,1
31435069,1
59704231,1
1166042641064243200,1
313953964,1
3139458601,1
31376377,1
1166368359396474880,1
313492078,1
313333280,1
314752435,1
313258508,1
3131725272,1
3130827760,1
3127506759,1
1105010709786550272,1
602792614,1
312552997,1
312448486,1
60310313,1
1166785985285410816,1
1104846297708797952,1
31212830,1
31210380,1
1105820757052063745,1
594990097,1
317985920,1
1106328766685442048,1
585449610,1
317484313,1
1106580556475785216,1
3172217882,1
3169695555,1
3167718214,1
588493250,1
3165440711,1
31652784,1
588948556,1
1165055844,1
58956054,1
1106386773435920384,1
3160708494,1
1105842799541473280,1
3160136239,1
590714937,1
315796561,1
315714208,1
1165419230248017920,1
592545116,1
1106045081549717505,1
593261108,1
1165525476036595712,1
593809668,1
59390482,1
31488432,1
59482660,1
302996908,1
1101469775568334848,1
633463476,1
1173281432661307392,1
2938534740,1
293742972,1
1097097668176666626,1
293626856,1
2935585568,1
2934537819,1
293445416,1
1097022794448039936,1
2933591386,1
2933265546,1
704865315335892992,1
2932578974,1
705196121363243008,1
1174122865744125953,1
117418012,1
292801277,1
705502431438880769,1
705566132539924480,1
705685526964076545,1
705697628,1
2925909544,1
2925571294,1
2925049604,1
706128519198212096,1
2922783312,1
1174461542915379200,1
706284645676146689,1
706290087122771968,1
2921952326,1
2939172313,1
1173821834875285509,1
29400592,1
1173606122856615936,1
1173286656,1
2951659258,1
295128147,1
701878145641676800,1
2950496525,1
701928621854760961,1
1097692530655797248,1
2949339839,1
1097580263373185024,1
1173571204164313088,1
29476504,1
