fib-naive,botscore,popular,influential
0.5431817745777632,0.9999996286622412,0.9605119427380672,0.5105087554223049
0.5426635108458476,0.9999996286622412,0.9605119427380672,0.5086596584228996
0.536838211645606,0.9999996286622412,0.9541131329993632,0.5041510403955655
0.5358306485269547,0.9999996286622412,0.9541131329993632,0.5008104033986482
0.5336983445969015,0.9999996286622412,0.9540958451637074,0.49101896937680656
0.5298263232672606,0.9999996286622412,0.9539519311523291,0.4871469480471657
0.5290850505813602,0.9999996286622412,0.9539519311523291,0.4803877343837516
0.5257444135844429,0.9999996286622412,0.9539519311523291,0.4803877343837516
0.5222484748848801,0.9999996286622412,0.9539519311523291,0.4780992210365316
0.5212653787985532,0.9999996286622412,0.953943060305871,0.47583443204611847
0.5114739447767115,0.9999996286622412,0.9539393469282837,0.4739920191263702
0.5111074756686091,0.9999996286622412,0.9533620404927322,0.4726192659518965
0.5073662064897875,0.9999996286622412,0.9533620404927322,0.472519004757043
0.507133625273578,0.9999996286622412,0.9533356342521123,0.472519004757043
0.5063671016200848,0.9999995461427393,0.8924402440184191,0.47194169832149147
0.49960788795667066,0.9999995461427393,0.8924371907968475,0.4719057610783979
0.4990409789783632,0.9999994223634865,0.892431249392708,0.4710748722133938
0.49789573207072996,0.9999994223634865,0.8842071907906586,0.47027393792759287
0.496999157682184,0.9999994223634865,0.8841165843775317,0.4696867704115598
0.49575138029339394,0.9999994223634865,0.8841165843775317,0.4693030959873036
0.4942371061730983,0.9999994223634865,0.8841165843775317,0.46284025111509636
0.4932874304850558,0.9999994223634865,0.8841165843775317,0.4587865218421901
0.49184453573393566,0.9999994223634865,0.8837468557491027,0.45665421791213695
0.4911871853815052,0.9999994223634865,0.8837468557491027,0.45321831215023334
0.491082550653049,0.9999994223634865,0.857237507011579,0.451411300096816
0.49057947050948986,0.9999994223634865,0.857237507011579,0.4508930363649004
0.4889842860175449,0.9999993811037354,0.857237507011579,0.4500346685057513
0.48836229527169445,0.9999993811037354,0.857237507011579,0.4499043702121927
0.48797862084743815,0.9999993811037354,0.8572227360207322,0.44986810289109136
0.48761128528456543,0.9999993811037354,0.8572227360207322,0.4493088269667131
0.48729391528011556,0.9999993811037354,0.8572227360207322,0.4474952958726427
0.48720590823129967,0.9999993811037354,0.8571867987776386,0.4467361164548219
0.4868889508243595,0.9999993811037354,0.8571867987776386,0.44636576893012847
0.4858372397721719,0.9999993811037354,0.8571867987776386,0.4460483989256786
0.4829763711595166,0.9999993811037354,0.8571867987776386,0.4447048989146416
0.4810098901686059,0.9999993811037354,0.8571867987776386,0.44342002900973093
0.4802376726694791,0.9999993811037354,0.8571861798813741,0.4425234546211849
0.4789819734085031,0.9999993811037354,0.8566914754672615,0.4415526952003976
0.47492824413559687,0.9999993811037354,0.8566271927752526,0.4395201573481863
0.4743123598328898,0.9999993811037354,0.8566075118740406,0.43658753802859673
0.4736792702140288,0.9999993811037354,0.8564854655306757,0.43562527811650886
0.47358449656605406,0.9999993811037354,0.8564854655306757,0.4351221979729497
0.47274911038819445,0.9999993811037354,0.8564808444385672,0.43367930322182957
0.4727248496546249,0.9999993811037354,0.8564805556203104,0.4335746684933734
0.4722747882910603,0.9999993811037354,0.8564801017630498,0.4335628682045964
0.4711094478847054,0.9999993811037354,0.8564801017630498,0.43319953483756757
0.47098810295710697,0.9999993811037354,0.8564801017630498,0.430928845702766
0.4702528541948479,0.9999993811037354,0.8513749089964617,0.4291276512742352
0.46796434084762795,0.9999993811037354,0.851336578687812,0.4283863785883348
0.4653630785880666,0.9999993811037354,0.8434152428786186,0.4281586660227395
0.46085446056073237,0.9999992573244826,0.8434152428786186,0.427181511340552
0.46085421300222656,0.9999992573244826,0.8434150778396147,0.42574571326659844
0.4598770583200391,0.9999992573244826,0.8432622104622763,0.4247626171802715
0.45941746595400074,0.9999992573244826,0.8432516067062774,0.4237550540616202
0.45905190456041967,0.9999992573244826,0.8432396413784965,0.4232634028690793
0.4588822032046861,0.9999992573244826,0.8432396413784965,0.4217491287487836
0.4408426561459803,0.9999992573244826,0.8429619219947274,0.42164020300622673
0.44063577975462415,0.9999992573244826,0.8429617982154745,0.4204949560985935
0.43871637613956854,0.9999992573244826,0.8429617982154745,0.4198347175635952
0.43791544185376763,0.9999992573244826,0.8429617982154745,0.4195376886163728
0.43768772928817234,0.9999992573244826,0.8429617982154745,0.4190521851267262
0.43732959464976556,0.9999992573244826,0.8428671483467527,0.41555624642716343
0.43683794345722465,0.9999991335452296,0.8419048884346648,0.4152785270433943
0.436772010375177,0.9999991335452296,0.8419048884346648,0.4133120460524836
0.4362245759993266,0.9999991335452296,0.8219148691684242,0.41254552239899045
0.4348810759882897,0.9999991335452296,0.8219148691684242,0.4116668547423648
0.433508322813816,0.9999991335452296,0.8217136041031997,0.41101148485798084
0.4332818067809988,0.9999936047385999,0.8217134390641958,0.40976370746919083
0.42688299704229477,0.9999936047385999,0.8149542254007818,0.4060224382903692
0.42681854931128194,0.9999936047385999,0.8149542254007818,0.40586222667735844
0.4267406096417024,0.9999896025427559,0.8145908920337529,0.38782267961865263
0.4266718708965888,0.9999896025427559,0.8144002719842783,0.3868730039306102
0.42649478404543195,0.9999896025427559,0.8144002719842783,0.3858212928784226
0.4264411876289238,0.9999896025427559,0.8144002719842783,0.38545482377032014
0.42605969997146886,0.9999896025427559,0.8138409960599001,0.3838596392783752
0.41758482334328173,0.9999896025427559,0.8137622311953012,0.3826942988720203
0.4172203759629768,0.9999896025427559,0.8137621899355502,0.3815276381536344
0.4170307461475255,0.9999896025427559,0.8137380942409846,0.3807250122180438
0.41622812021193484,0.9999896025427559,0.8136037112320801,0.3798896260401841
0.4156567139207718,0.9999896025427559,0.8135819260835687,0.378440129728909
0.4153831617718505,0.9999896025427559,0.8135432244371603,0.37778277937647853
0.415212057584584,0.9999896025427559,0.8135432244371603,0.3772120745010819
0.415040417020555,0.9999896025427559,0.8135402949948415,0.37711338117676524
0.4141662879365359,0.9999896025427559,0.8135348899674646,0.3758576819157893
0.41409292809931386,0.9999896025427559,0.8109336277079032,0.37568798056005576
0.41390288568635286,0.9999896025427559,0.8095901276968662,0.3755163399960267
0.4112574342335042,0.9999896025427559,0.8095901276968662,0.3755050760840123
0.41099312426879986,0.9999896025427559,0.8082833901239422,0.3729038138244509
0.41067868370666877,0.9999896025427559,0.8082833901239422,0.37261280880086994
0.40840799457186716,0.9999896025427559,0.8078189703670405,0.37224101718489255
0.40839252216525396,0.9999896025427559,0.8078008160766144,0.3720047638508468
0.40719611316641974,0.9999896025427559,0.8078005272583576,0.3691438952381915
0.406959859832374,0.9999896025427559,0.8073685789254682,0.36885474690340414
0.4067712615106969,0.9999896025427559,0.8067978740500716,0.3681256045842884
0.404021257848894,0.9999896025427559,0.806785619904034,0.36804019689978357
0.40370545571498095,0.9999896025427559,0.7866143052920376,0.3674071072809226
0.403634612722568,0.9999896025427559,0.7866093953816723,0.36734265954990974
0.4021851164112929,0.9999896025427559,0.7865313319328399,0.3661398552896754
0.40152974652690887,0.999989561283005,0.7865313319328399,0.36604611313547497
0.39913395782717076,0.999989561283005,0.7865313319328399,0.3658619708669024
0.3989341368532302,0.999989561283005,0.7865313319328399,0.36529506188859495
0.3987450846742924,0.999989561283005,0.7864606127196798,0.36482123490847246
0.398495256882178,0.999989520023254,0.7862383464412124,0.36053249009404953
0.3979884633610317,0.999989520023254,0.7862383464412124,0.36020063791700974
0.39789901222093194,0.999989520023254,0.7862363659731659,0.3601538493594114
0.39776871392737334,0.999989520023254,0.7861482764048481,0.3599102105299423
0.3972018049490659,0.9999894787635031,0.7859113629147868,0.3596153270897703
0.3971349641524969,0.9999894787635031,0.7852176214620021,0.3593827458735607
0.39688484754212566,0.9999894787635031,0.7852176214620021,0.35902461123515395
0.396436189010094,0.9999894787635031,0.7852005399251012,0.3585745498715893
0.3961487323250963,0.9999894787635031,0.7850537377311552,0.3578023323724625
0.3960672030571825,0.9999894787635031,0.7850537377311552,0.3550523287106596
0.3957709993049795,0.9999894787635031,0.7832525433026244,0.35498375500454993
0.39570642779471377,0.9999894787635031,0.7829717706972836,0.35482577141809146
0.39550025281912404,0.9999894787635031,0.7818776858808514,0.354311262323514
0.39548898890710965,0.9999894787635031,0.781859655369678,0.3539449169946645
0.3954442220773088,0.9999894787635031,0.781857138524869,0.35347666008092277
0.39508988333599115,0.9999894787635031,0.7817987559772486,0.3529819556668102
0.39508988333599115,0.9999894787635031,0.7816764620753779,0.35273212787469577
0.39494596932461296,0.9999894787635031,0.7816405248322843,0.35199687911243677
0.3944777124108712,0.9999894787635031,0.7816405248322843,0.35112695852301645
0.3944693366814246,0.9999894787635031,0.7816392457800042,0.3506653856889316
0.3942526817290889,0.9999894787635031,0.7816392457800042,0.3495882173703964
0.3939971188315899,0.9999894787635031,0.7816392457800042,0.3484914506701512
0.3933308976327012,0.999989437503752,0.7816392457800042,0.34701245363693356
0.3932282021125405,0.999989437503752,0.7816390394812494,0.34461666493719545
0.39321541158974027,0.999989437503752,0.781631777765079,0.3445218912892207
0.392987699024145,0.999989437503752,0.7816315714663241,0.3444600429225189
0.3926895973233974,0.9999893549842501,0.7816154801634464,0.3444449005939135
0.3926722682279907,0.9999893549842501,0.7788654765016435,0.343877991615606
0.3908587371339203,0.9999893549842501,0.7787408307939676,0.3435521221024566
0.39084359480531483,0.9999893549842501,0.7787365810396178,0.34323896059260556
0.3907569905880319,0.9999893549842501,0.7787365810396178,0.34298315013660075
0.38283565477883846,0.9999893549842501,0.7787356733250965,0.34228746947552047
0.382321145684261,0.9999893549842501,0.7786934645998557,0.34215684110395417
0.38213762231195303,0.9999893549842501,0.7786661506447146,0.342122966848409
0.3818568497066122,0.9999893549842501,0.7786661506447146,0.3417276571743796
0.3810417633262291,0.9999891074257443,0.7779370083255989,0.34096740500303363
0.38073107740143614,0.9999891074257443,0.7778878679621953,0.34009327591901456
0.38049870248398143,0.9999891074257443,0.7775747064523443,0.33993900571014324
0.3792138325790707,0.9999891074257443,0.7769190477497036,0.33947941334410486
0.3790462354706366,0.9999890249062424,0.7769095167472297,0.3393326111501589
0.3790282874789653,0.9999889011269895,0.7769095167472297,0.339096564114868
0.3786329778049359,0.9999881171917211,0.7769003158227638,0.33847457336901754
0.3778020889399318,0.9999881171917211,0.7769003158227638,0.3382745873560731
0.37774733725039655,0.9999881171917211,0.7767609403839921,0.33792024861475545
0.37774733725039655,0.9999881171917211,0.7767526059142965,0.33767813639607214
0.37772109604878057,0.9999881171917211,0.7767481498611919,0.3375836515663542
0.37762450697176325,0.9999881171917211,0.776747984822188,0.3374411816462599
0.37742831685590794,0.9999881171917211,0.776747984822188,0.33479573019341125
0.37729174708020213,0.9999881171917211,0.776747984822188,0.33442839463053853
0.37682679094653787,0.9999881171917211,0.6379069010853171,0.33431460023736737
0.37656454396938194,0.9999881171917211,0.636176879727207,0.3341752247985957
0.3765306697138368,0.9999881171917211,0.6361137523082252,0.3339851823856347
0.3765306697138368,0.9999881171917211,0.6361106165671516,0.3334377480097843
0.3764545867330509,0.9999881171917211,0.6361098326318831,0.33287595524059693
0.37638914876801477,0.9999881171917211,0.6357363906258671,0.3327879481917811
0.376207977201512,0.9999881171917211,0.6355942507837805,0.3326044248194731
0.37613882585888875,0.9999881171917211,0.6353667445169401,0.33203838229593596
0.37519133693764767,0.9999881171917211,0.635361587048069,0.33011897868088036
0.3751566374870831,0.9999881171917211,0.635361587048069,0.33001925386278946
0.37477292180307586,0.9999881171917211,0.635255508228329,0.3294586163666292
0.37463490793608617,0.9999881171917211,0.6352534865005315,0.3292309038010339
0.3745950510166506,0.9999881171917211,0.6352534865005315,0.328920217876241
0.37339224675641625,0.9999881171917211,0.6352534865005315,0.3286937018434238
0.37316981543894495,0.9999881171917211,0.635252785084765,0.32743643471191103
0.37308568680672016,0.9999881171917211,0.6352295145852188,0.327037989296808
0.3727051068637865,0.9999881171917211,0.6343508469285932,0.32662827996969057
0.3726106220340686,0.9999881171917211,0.6343285666630701,0.32662827996969057
0.3720488292648812,0.9999881171917211,0.6343083906448466,0.32650693504209216
0.3717864172487214,0.9999881171917211,0.6343083906448466,0.325592288882622
0.37156943221837796,0.9999881171917211,0.6343080605668389,0.32464479996138085
0.3715044481106025,0.9999881171917211,0.6343056262415316,0.32423133599692533
0.37134489665360726,0.9999881171917211,0.6342142358931364,0.323967026032221
0.37133643840465874,0.9999881171917211,0.6312816165735469,0.3239427652986515
0.37111437842494616,0.9999881171917211,0.6312814927942939,0.3227463562998173
0.3710897876133689,0.9999881171917211,0.6312814927942939,0.32238079490623617
0.3710551706823063,0.9999881171917211,0.6312814927942939,0.3223599174722461
0.3707618551126711,0.9999881171917211,0.6312545914366625,0.3222819778026666
0.37072666054509495,0.9999881171917211,0.6312475772789978,0.3222819778026666
0.3703162085424601,0.9999881171917211,0.6312475772789978,0.32179309101344056
0.3702591463068706,0.9999881171917211,0.6312288453520581,0.32179309101344056
0.37021248152852526,0.9999881171917211,0.6310686337390473,0.32117720671073346
0.3701575647999861,0.9999873745162037,0.631066488231997,0.3209703303193773
0.3701575647999861,0.9999873745162037,0.631066488231997,0.3206722286186297
0.3701555843319396,0.9999873745162037,0.6310496129938509,0.3198849100506484
0.3701504268630686,0.9999873745162037,0.6310110351266953,0.31981897696860073
0.37005173353875187,0.9999873745162037,0.6309989872794125,0.31981897696860073
0.36975685009857984,0.9999873745162037,0.6309989872794125,0.3195020195616605
0.36944661803104756,0.9999873745162037,0.6291498902800072,0.31940736969293876
0.36935126674655927,0.9999873745162037,0.6291498902800072,0.3191976051190148
0.36935081288929866,0.9999866731004372,0.6291481986302175,0.31914825845685646
0.36809354575778586,0.9999866731004372,0.6251165020643284,0.3186414649357101
0.3671788995983157,0.9999866731004372,0.6065957425300769,0.3185768934254444
0.3671707301676239,0.9999866731004372,0.6065957425300769,0.31832628169806154
0.3671635097112044,0.9999786274489983,0.6063797889935075,0.3182230498011383
0.36702413427243274,0.9999786274489983,0.6063796652142547,0.3178576947063121
0.3667044124621777,0.9999786274489983,0.6063796652142547,0.31775689713469596
0.36661817958265347,0.9999782148514886,0.6063605619495562,0.31775664957619015
0.36481116752923615,0.9999782148514886,0.6057209120302912,0.3174830974272689
0.364710411217371,0.9999782148514886,0.6057179413282215,0.31723892222103717
0.36424751807125516,0.9999782148514886,0.6056952484651889,0.3168744748407322
0.3642209880513824,0.9999782148514886,0.6056952484651889,0.3166420999232775
0.3642102605161306,0.9999782148514886,0.6056945470494224,0.3166329402585625
0.3638996158510886,0.9999782148514886,0.6056945470494224,0.31532620268563843
0.3638372311076242,0.9999782148514886,0.6055199357833236,0.31501349503304804
0.3636357597436449,0.9999782148514886,0.6054097309884867,0.3149380309485266
0.3635891362250505,0.9999782148514886,0.6054038308440982,0.31486405221504005
0.3621101391918329,0.9999782148514886,0.6053862541901855,0.3146492539514979
0.36163932417353106,0.9999782148514886,0.6053862541901855,0.3145956575349898
0.3614647129074323,0.9999782148514886,0.6005795757218548,0.3145749451400036
0.36137068193497507,0.9999782148514886,0.6005393474646605,0.3132350347273009
0.36050076134555475,0.9999782148514886,0.6004707737585508,0.3128077487462709
0.3604667220510057,0.9999782148514886,0.6004706499792979,0.31278121872639814
0.36011502393375006,0.9999782148514886,0.6004706499792979,0.3127103757339852
0.3596723068058578,0.9999782148514886,0.5999968229991754,0.30802912690859874
0.3596207321171472,0.9999782148514886,0.5999885710489817,0.30779605057537757
0.35533198730272425,0.9999782148514886,0.5996404625300603,0.30757361925790627
0.35518683549881697,0.9999782148514886,0.5992741172012108,0.3074134076448955
0.35392148145611435,0.9999782148514886,0.5987883661530584,0.3069865755211261
0.35377682476921873,0.9999782148514886,0.5987415775954601,0.3065958869392052
0.35372054646889767,0.9999782148514886,0.5950836531135949,0.30613146718230355
0.3537174107278241,0.9999782148514886,0.5950668191351998,0.30599708417339905
0.35340965424534987,0.9999782148514886,0.5950668191351998,0.3058683124906263
0.35301120883024684,0.9999782148514886,0.5949365621013921,0.3055538719284952
0.3530006463339989,0.9999782148514886,0.5948990982475127,0.30548591711865003
0.35294882408678246,0.9999782148514886,0.5948408394791451,0.30519846043365234
0.35281815445546516,0.9999782148514886,0.5947803939439763,0.30503895023640804
0.3527532116074407,0.9999782148514886,0.5947803939439763,0.30489503622502984
0.35265348678934977,0.9999782148514886,0.5934732850332936,0.30484577208237346
0.3524546147896815,0.9999782148514886,0.5933633277969624,0.30483603478114485
0.3523080601542413,0.9999782148514886,0.5933633277969624,0.3045510124214543
0.35226713048128055,0.9999782148514886,0.5933499183778976,0.30454230661399995
0.35143599405777065,0.9999782148514886,0.5933499183778976,0.3044907319252893
0.35139110344871693,0.9999782148514886,0.5933375404526071,0.3043898518341713
0.3511404917213341,0.9999782148514886,0.5933375404526071,0.3042428846012214
0.35108512113553436,0.9999781323319867,0.5933372103745993,0.30418111875402154
0.35100833673898196,0.9999781323319867,0.5933347347895412,0.30380767674800546
0.3502791944198662,0.9999781323319867,0.5933347347895412,0.3037701716343751
0.35003365764185257,0.9999781323319867,0.5933230170202661,0.30358054181892374
0.34983288769363974,0.9999781323319867,0.5933230170202661,0.30358054181892374
0.3498046247642263,0.9999781323319867,0.5933230170202661,0.3035609846969647
0.34968018535530526,0.9999781323319867,0.5932376505955123,0.3032451825630516
0.34961907966412087,0.9999781323319867,0.5931146140181242,0.30263577604124653
0.3494362989673303,0.9999781323319867,0.5929676467851743,0.30251938228376435
0.34940126943875804,0.9999781323319867,0.5929670691486607,0.3024091774889274
0.3469810137066956,0.9999772658772164,0.5929670691486607,0.3007458318883825
0.3469514304652511,0.9999772658772164,0.5929613340432761,0.30016171759392113
0.34641373339062936,0.9999772246174654,0.5929612927835252,0.29969676146025687
0.3463063342588583,0.9999772246174654,0.5929432210126009,0.29968826195155734
0.346304106232306,0.9999771008382125,0.5929432210126009,0.29951418706222116
0.34623128277184656,0.9999771008382125,0.592941735661566,0.2993251348832834
0.34616332796200144,0.9999771008382125,0.592934061347886,0.29913653656160627
0.3459649923390957,0.9999771008382125,0.592785856322407,0.29913653656160627
0.3459128812736225,0.9999771008382125,0.5927839996336134,0.2990662712057069
0.34552801031658814,0.9999771008382125,0.592471291981023,0.29895887207393584
0.3455226465489622,0.999976358162695,0.5924686100972101,0.29886942093383606
0.3454463985291724,0.999976358162695,0.5924684863179571,0.2986681558686116
0.34544507821714143,0.999976358162695,0.5924570986266898,0.29849461735603805
0.34541120396159625,0.999976358162695,0.5881683538122668,0.2984832709245217
0.34538038292762274,0.999976358162695,0.5881683538122668,0.2984677985179085
0.3435312859282175,0.999976358162695,0.588168106253761,0.2977740570651238
0.34337264218574354,0.999976358162695,0.587602063730224,0.29755822730780745
0.3429228696404357,0.999976358162695,0.5875866738431127,0.2972765882476963
0.34277466461495676,0.999976358162695,0.5874858762714966,0.29702535762404897
0.3426759712906401,0.999976358162695,0.5874858762714966,0.2970251925850451
0.3423157736646849,0.999976358162695,0.5874858762714966,0.29659860801978155
0.342264570313733,0.999976358162695,0.5874858762714966,0.2963024042675786
0.34217714090143064,0.999976358162695,0.5874858762714966,0.2962412985763942
0.34217714090143064,0.9999762756431931,0.5874858350117457,0.2961860930295983
0.34217297366658284,0.9999762756431931,0.5874607078234058,0.2955198718307096
0.3421211101596154,0.9999762756431931,0.5874479173006055,0.2954621906988556
0.34206833893812666,0.9999762756431931,0.5874479173006055,0.29489078440769256
0.3418693844189565,0.9999762756431931,0.5874352918168092,0.2948693705969399
0.3418094340007992,0.9999762756431931,0.5874323623744904,0.29472116557146094
0.3411638839371457,0.9999762756431931,0.5874323623744904,0.2944710489610898
0.3411500619205713,0.9999762343834422,0.5874323623744904,0.29402833183319754
0.34106486053482127,0.9999762343834422,0.5873907312857631,0.29402833183319754
0.3410285932137199,0.9999762343834422,0.5873824380758185,0.29385545347663944
0.3409434330877209,0.9999762343834422,0.5789075614476313,0.29378209363941743
0.34091822337987915,0.9999762343834422,0.5789012074459822,0.29273797438140803
0.3403575858837189,0.9999762343834422,0.577755960538349,0.2927102065690062
0.34035172699908134,0.9999762343834422,0.5776390304041041,0.2923253356119718
0.34016758473050884,0.9999762343834422,0.5776297882198872,0.29224475531833033
0.33967869794128286,0.9999762343834422,0.5776297469601362,0.2920869780306267
0.3395705973937453,0.9999762343834422,0.5775769344788966,0.2916161630123249
0.3394782580710778,0.9999762343834422,0.576141136404943,0.2913995080599892
0.3394356367483273,0.9999762343834422,0.576141136404943,0.29132486917048717
0.3394275910968884,0.9999762343834422,0.5761356075983132,0.29095514054205823
0.3393673518604744,0.9999762343834422,0.5761231884132717,0.2905446885394234
0.3393673518604744,0.9999762343834422,0.5761231884132717,0.29047594979430985
0.33924823495942824,0.9999762343834422,0.5753629362419257,0.29047594979430985
0.33882094897839826,0.9999761931236911,0.5753604193971167,0.2903732542741492
0.3387731289270257,0.9999761931236911,0.575146405068843,0.29028665005686627
0.33856691269168504,0.9999761931236911,0.575117481983414,0.29028665005686627
0.3383764576812144,0.9999761931236911,0.5750156116582728,0.29022046941631274
0.3383263270837876,0.9999761931236911,0.5750156116582728,0.29019422821469676
0.3382859337875894,0.9999761931236911,0.5750106604881565,0.28998990992790064
0.3382667067436381,0.9999761931236911,0.5750055442790364,0.2897937198120453
0.3380245945249548,0.9999761518639402,0.5748755348037345,0.2897937198120453
0.3378686739260448,0.9999761518639402,0.5740014057197155,0.28978373495231097
0.33779915124566284,0.9999761518639402,0.5739943503022998,0.2897454871631631
0.3375977624011855,0.9999761518639402,0.5739943503022998,0.2896074732961734
0.33701364810672413,0.9999761518639402,0.5739943503022998,0.2892259856387185
0.3370070052868182,0.9999761518639402,0.5739943090425489,0.2890448140722157
0.33686824874431104,0.9999761518639402,0.5739943090425489,0.288838639096626
0.3368341269302601,0.9999761518639402,0.5738862497547623,0.28883187249746717
0.3367290796042942,0.9999761518639402,0.5738789467788409,0.2886607683102007
0.3366293547862033,0.9999761518639402,0.5738789467788409,0.28845455207486004
0.33625900726150987,0.9999761518639402,0.5738751508817518,0.2883921673313956
0.3361929091404583,0.9999761518639402,0.573874903323246,0.2883688968318494
0.3361567243388589,0.9999761518639402,0.573874862063495,0.2880611403493752
0.33135004587052813,0.9999761518639402,0.5738692094776123,0.2879587336474713
0.33114028129660417,0.9999761518639402,0.5738214306859908,0.2877579636992585
0.331101208312437,0.9999761518639402,0.555781883627285,0.28707354695019266
0.33102297982460066,0.9999761518639402,0.555780604575005,0.2862584605698095
0.331013366302625,0.9999761518639402,0.555780604575005,0.2862037088802743
0.33101332504287406,0.9999761518639402,0.555780604575005,0.286073039248957
0.3307884594000956,0.9999761518639402,0.555779243003223,0.28568932356494975
0.33074224847901085,0.9999761518639402,0.5557763960804062,0.28568932356494975
0.33073758612715143,0.9999761518639402,0.5557613775310536,0.2855756529510315
0.33073341889230357,0.9999761518639402,0.5557605935957852,0.2855547755170414
0.33072091718776014,0.9999761518639402,0.555734723731928,0.28555461047803754
0.3306143432510084,0.9999761518639402,0.5555416693571462,0.28521603296158987
0.3305813767099846,0.9999761518639402,0.5554839469655413,0.285091387253914
0.3304438167002555,0.9999761518639402,0.5554839469655413,0.28444583719026045
0.3295135743549193,0.9999761518639402,0.555367676987312,0.28444583719026045
0.32949669911677315,0.9999761518639402,0.5553609103881532,0.28436707232566155
0.32944991055917483,0.9999761518639402,0.5550638814409308,0.284167251351721
0.3294232567600492,0.9999761518639402,0.554963991583836,0.283863166987083
0.3291276719041107,0.9999761518639402,0.5239388456223095,0.28382846753651847
0.3290836477498273,0.9999761518639402,0.5239337294131894,0.28382846753651847
0.327989562933395,0.9999761518639402,0.5239324916206604,0.2838242177821687
0.3279434345318122,0.9999761518639402,0.523508135081949,0.2837846084212389
0.32789342771363833,0.9999761518639402,0.5234960459749153,0.2837398415914381
0.32774881228649366,0.9999761518639402,0.5234960459749153,0.28364581061898086
0.3277283887097643,0.9999761518639402,0.5234960459749153,0.28363743488953425
0.32764318732401426,0.9999761518639402,0.5233663665776213,0.28354934532121645
0.3276052696128742,0.9999761518639402,0.5231287104120426,0.28339746817790135
0.3275782032162389,0.9999761518639402,0.5231248319954516,0.283300920360635
0.3274179916032281,0.9999761518639402,0.5231130317066746,0.2831778837832469
0.3271738163969964,0.9999761518639402,0.5231130317066746,0.28302204570383876
0.32706039334158393,0.9999761518639402,0.5231130317066746,0.28238020901777244
0.3270491294295695,0.9999761518639402,0.5230185468769566,0.28229814337309606
0.3259719611110343,0.9999761518639402,0.5230182580586998,0.28215460069947657
0.325942212830586,0.9999761518639402,0.5230012590413008,0.28201006779183385
0.32593198041234583,0.9999761518639402,0.5215583642901807,0.2820095726748222
0.32591857099328103,0.9999761518639402,0.5215583642901807,0.2819816398234165
0.32503990333665544,0.9999761518639402,0.5067602657870638,0.2819441759695371
0.32500396609356186,0.999971283213326,0.5064216882706161,0.28151903549555746
0.3249760332421562,0.999971200693824,0.5064193364648109,0.28151903549555746
0.3249396834015529,0.999971200693824,0.5064178098540251,0.2814585899603886
0.32486421931703147,0.999971200693824,0.5064178098540251,0.2813967828534377
0.3242270037230736,0.999971200693824,0.5064178098540251,0.28133134488840167
0.32409064024612266,0.999971200693824,0.5064064634225087,0.28133134488840167
0.32408845347932136,0.999971200693824,0.5064063809030068,0.2806940055151909
0.32403531092007387,0.999971159434073,0.5064063809030068,0.28064424625552287
0.3240153824603561,0.999971159434073,0.50640609208475,0.28064424625552287
0.32394491080570187,0.999971159434073,0.50640609208475,0.28060154241327045
