user_id,status,twitter_error
837235566232076288,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
766047904427601920,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
47386564,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
433985503,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
2776896498,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1062491122545639424,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1023362107,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3238867698,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
30644500,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1199311736794492935,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
904780719054049282,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1220556846466908161,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
143690312,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
754743809670520832,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
61684295,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
122275614,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1185941114806788096,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1006146787881648128,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
907082329780232192,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
542857691,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
69190453,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1218662456643317760,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1126067570258337792,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
583211607,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1321406832,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
879827701,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1188595070116810752,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1902400610,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3167437949,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1357135723,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
4894180136,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1032075753725353984,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1061041515089223680,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
3162594446,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
55845313,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2849044176,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
875848610264600576,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
976595717828554756,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
148582037,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
354922460,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1459163496,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
338528826,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
36474397,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1189195885223305218,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1207147285890641920,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1872246566,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
3481737495,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
121821144,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
826399228507336704,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
18489743,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1024806805078036482,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3175496618,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3309295093,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3656884818,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
4196754560,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1148228234703564800,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
75763442,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
36473243,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
108385758,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
458237411,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
973397304941076480,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
112332932,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
310621539,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
944442284254232581,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1208190334724915200,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1201130533226340352,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
806702031171977216,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
822667817749282822,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
34991028,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3775134742,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
815957911440658432,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
215903511,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
2517992467,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1136630709072908289,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1213573940787826688,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
38048719,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
993865597850144771,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1022952998744596486,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1188798422892965888,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1191082944221372416,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1942539883,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
3291617988,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2316261613,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
4236584177,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
819812292325875712,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
37627693,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1197565080549748736,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1591584116,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
757767674231488512,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1001494451657814019,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
625954283,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1170551003063578624,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
821959099860414464,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1080277137335222273,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
371791709,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
926849743019565056,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
955439190266863616,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
825026705731502080,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
776446894352523264,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
219156426,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
903763389863911425,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1068951714370396160,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
17766792,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1222352308186558472,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
31641918,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
456728141,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
17488986,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2330662620,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3449082081,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1465857446,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
203292984,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1287222680,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
998020309981843456,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
65820260,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3165574877,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2829914588,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1702676276,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1159204196484300802,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
934502050146193408,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
528999980,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
725697154845528065,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2940947197,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1194273132107972609,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1202955894906064897,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
498663637,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1006915339706396672,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1099700708348026887,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
919435842384551936,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
259802785,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
2363187786,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
907705187283767296,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
190878483,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
4729775822,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1093565557264273409,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3266230939,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1117786813,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1218292387702767624,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
145225231,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1192607142982881286,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
865081422,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
488513024,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
112919333,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1220755762961580032,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
300575649,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1066366129,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1568536284,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1184879804887289862,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1002220229915688960,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1211706902725283841,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3017419169,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
164703304,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
518074373,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1120343855856005120,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
158182978,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
869149682638794753,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
360413828,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
817460516562079744,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1426066141,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
828624906036195328,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
111767935,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
822498630691069952,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
794044541242314752,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1096164981219815424,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
755064878327599105,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
464905776,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
27899994,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
712377264130924545,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1213828888830173184,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
3388457170,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1063094006463295488,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
526080332,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
4821410593,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1601561407,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
885682579,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
761535680,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1117219007533174784,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
802393397931622400,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
991438909841199104,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
931703325342363648,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1176136293157355520,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
52924549,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1215796558060539905,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
66931709,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2546377908,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
996169883980353542,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1184689569196699648,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
1399287572,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
2608137158,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1218259335786176513,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
727837492938874880,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
703571701347385344,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1006358704927600650,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
871599601,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2719032460,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
861022925503307778,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1216388084675293184,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
1134267505738780673,User has been suspended,https://api.twitter.com/2/problems/resource-not-found
2309331643,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
128933174,Could not find user with ids,https://api.twitter.com/2/problems/resource-not-found
